
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,thrust,ele,ail,rud

 0.00000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 0.10000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 0.20000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 0.30000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 0.40000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 0.50000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 0.60000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 0.70000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 0.80000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 0.90000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 1.00000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 1.10000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 1.20000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 1.30000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
 1.40000, 0.00000, 0.00000,2000.00000, 0.00000, 9.26620, 0.00000,300.00000, 9.26620, 0.00000, 0.00000, 0.00000, 0.00000,2622.86838,-3.99313, 0.12916,-0.04355,13.77329, 1.00000,2622.86838,-3.99313, 0.12916,-0.04355,
