
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,thrust,ele,ail,rud

 0.00000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 0.10000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 0.20000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 0.30000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 0.40000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 0.50000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 0.60000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 0.70000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 0.80000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 0.90000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.00000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.10000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.20000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.30000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.40000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.50000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.60000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.70000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.80000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 1.90000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
 2.00000, 0.00000, 0.00000,20000.00000, 0.00000,16.56672, 0.00000,300.00000,16.56672, 0.00000, 0.00000, 0.00000, 0.00000,3984.05579,-4.91769, 0.04588, 0.23273,23.77968, 1.00000,3984.05579,-4.91769, 0.04588, 0.23273,
